Anúncio,Ano,Edição,Página,Coluna(s) ocupadas,Número de Colunas,Orientação,Orientação (Original),# Linhas,Tamanho,Observação
extracto_composto_salsaparrilha_ayer,1882,128,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,130,3,5,1,↥,,,,
salsaparrilha_bristol,1882,130,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,132,3,5,1,↥,,,,
peitoral_anacahuita,1882,132,3,5,1,↥,,,,
tonico_oriental_cabello,1882,134,3,3,1,↥,,,,
peitoral_cereja_ayer,1882,134,3,4,1,↥,,,,
peitoral_cereja_ayer,1882,136,3,5,1,↥,,,,
salsaparrilha_bristol,1882,136,4,2,1,↥,,,,
peitoral_cereja_ayer,1882,138,3,4,1,↥,,,,
peitoral_anacahuita,1882,138,4,1,1,↥,,,,
pilulas_catharticas_ayer,1882,140,3,3,1,↥,,,,
vinho_jurubeba,1882,140,3,4,1,↥,,,,
tonico_oriental_cabello,1882,140,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,142,3,4,1,↥,,,,
salsaparrilha_bristol,1882,142,4,2,1,↥,,,,
vigor_cabelo_ayer,1882,144,3,4,1,↥,,,,
vinho_jurubeba,1882,144,4,1,1,↥,,,,
peitoral_anacahuita,1882,144,4,1,1,↥,,,,
tonico_oriental_cabello,1882,146,4,1,1,↥,,,,
vigor_cabelo_ayer,1882,146,4,4,1,↥,,,,
salsaparrilha_bristol,1882,148,4,3,1,↥,,,,
vigor_cabelo_ayer,1882,148,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,150,3,3,1,↥,,,,
peitoral_anacahuita,1882,150,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,152,3,3,1,↥,,,,
tonico_oriental_cabello,1882,152,4,1,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,154,3,5,1,↥,,,,
salsaparrilha_bristol,1882,154,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,156,3,4,1,↥,,,,
peitoral_anacahuita,1882,156,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,158,3,5,1,↥,,,,
tonico_oriental_cabello,1882,158,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,160,3,4,1,↥,,,,
salsaparrilha_bristol,1882,160,4,5,1,↥,,,,
peitoral_anacahuita,1882,162,4,1,1,↥,,,,
peitoral_cereja_ayer,1882,162,4,5,1,↥,,,,
tonico_oriental_cabello,1882,164,4,2,1,↥,,,,
peitoral_cereja_ayer,1882,164,4,3,1,↥,,,,
peitoral_cereja_ayer,1882,166,3,4,1,↥,,,,
salsaparrilha_bristol,1882,166,4,3,1,↥,,,,
pilulas_catharticas_ayer,1882,168,3,2,1,↥,,,,
vinho_jurubeba,1882,168,4,3,1,↥,,,,
peitoral_anacahuita,1882,168,4,3,1,↥,,,,
pilulas_catharticas_ayer,1882,170,3,3,1,↥,,,,
tonico_oriental_cabello,1882,170,4,5,1,↥,,,,
pilulas_catharticas_ayer,1882,172,3,5,1,↥,,,,
pilulas_catharticas_ayer,1882,172,4,4,1,↥,,,,
vigor_cabelo_ayer,1882,174,3,4,1,↥,,,,
oleo_figado_bacalhau,1882,174,4,2,1,↥,,,,
vigor_cabelo_ayer,1882,176,3,5,1,↥,,,,
agua_florida_murray,1882,176,4,3,1,↥,,,,
vigor_cabelo_ayer,1882,178,3,1,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,178,4,3,1,↥,,,,
peitoral_cereja_ayer,1882,180,3,3,1,↥,,,,
oleo_figado_bacalhau,1882,180,4,3,1,↥,,,,
xarope_tres_quinas,1882,182,3,2,1,↥,,,,
peitoral_cereja_ayer,1882,182,3,3,1,↥,,,,
agua_florida_murray,1882,182,4,3,1,↥,,,,
peitoral_cereja_ayer,1882,184,3,2,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,184,4,2,1,↥,,,,
vinho_jurubeba,1882,186,4,1,1,↥,,,,
xarope_tres_quinas,1882,186,4,1,1,↥,,,,
oleo_figado_bacalhau,1882,186,4,3,1,↥,,,,
pilulas_catharticas_ayer,1882,186,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,188,3,3,1,↥,,,,
agua_florida_murray,1882,188,4,2,1,↥,,,,
xarope_tres_quinas,1882,188,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,190,4,1,1,↥,,,,
xarope_tres_quinas,1882,190,4,2,1,↥,,,,
vigor_cabelo_ayer,1882,190,4,3,1,↥,,,,
oleo_figado_bacalhau,1882,192,4,1,1,↥,,,,
vigor_cabelo_ayer,1882,192,4,3,1,↥,,,,
vigor_cabelo_ayer,1882,194,3,4,1,↥,,,,
agua_florida_murray,1882,196,4,2,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,196,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,198,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,198,4,5,1,↥,,,,
oleo_figado_bacalhau,1882,200,4,1,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,200,4,3,1,↥,,,,
agua_florida_murray,1882,202,4,2,1,↥,,,,
peitoral_cereja_ayer,1882,202,4,4,1,↥,,,,
peitoral_cereja_ayer,1882,204,3,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,204,4,3,1,↥,,,,
peitoral_cereja_ayer,1882,206,3,5,1,↥,,,,
pilulas_catharticas_ayer,1882,208,3,4,1,↥,,,,
agua_florida_murray,1882,208,4,3,1,↥,,,,
pilulas_catharticas_ayer,1882,210,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,210,4,2,1,↥,,,,
pilulas_catharticas_ayer,1882,212,3,5,1,↥,,,,
oleo_figado_bacalhau,1882,212,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,214,3,4,1,↥,,,,
muita_attencao_pomada_indiana,1882,214,3,5,1,↥,,,,
agua_florida_murray,1882,214,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,216,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,216,4,1,1,↥,,,,
muita_attencao_pomada_indiana,1882,216,4,1,1,↥,,,,
vinho_jurubeba,1882,218,4,4,1,↥,,,,
oleo_figado_bacalhau,1882,218,4,4,1,↥,,,,
vigor_cabelo_ayer,1882,218,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,220,3,4,1,↥,,,,
muita_attencao_pomada_indiana,1882,220,4,2,1,↥,,,,
agua_florida_murray,1882,220,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,222,3,3,1,↥,,,,
muita_attencao_pomada_indiana,1882,222,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,222,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,224,3,4,1,↥,,,,
tonico_oriental_cabello,1882,224,4,3,1,↥,,,,
peitoral_cereja_ayer,1882,226,3,3,1,↥,,,,
salsaparrilha_bristol,1882,226,4,3,1,↥,,,,
oleo_figado_bacalhau,1882,228,4,5,1,↥,,,,
peitoral_cereja_ayer,1882,228,4,5,1,↥,,,,
peitoral_cereja_ayer,1882,230,3,3,1,↥,,,,
agua_florida_murray,1882,230,4,3,1,↥,,,,
pilulas_catharticas_ayer,1882,232,4,3,1,↥,,,,
peitoral_anacahuita,1882,232,4,1,1,↥,,,,
pilulas_catharticas_ayer,1882,234,3,3,1,↥,,,,
tonico_oriental_cabello,1882,234,4,4,1,↥,,,,
salsaparrilha_bristol,1882,236,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,236,4,4,1,↥,,,,
vigor_cabelo_ayer,1882,238,3,2,1,↥,,,,
oleo_figado_bacalhau,1882,238,4,3,1,↥,,,,
vigor_cabelo_ayer,1882,240,3,5,1,↥,,,,
agua_florida_murray,1882,240,4,3,1,↥,,,,
oleo_figado_bacalhau,1882,242,4,1,1,↥,,,,
vigor_cabelo_ayer,1882,242,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,244,4,3,1,↥,,,,
agua_florida_murray,1882,244,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,246,3,3,1,↥,,,,
oleo_figado_bacalhau,1882,246,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,248,3,4,1,↥,,,,
agua_florida_murray,1882,248,4,2,1,↥,,,,
peitoral_cereja_ayer,1882,250,4,3,1,↥,,,,
oleo_figado_bacalhau,1882,250,4,4,1,↥,,,,
peitoral_cereja_ayer,1882,252,3,4,1,↥,,,,
agua_florida_murray,1882,252,4,4,1,↥,,,,
salsaparrilha_bristol,1882,254,4,5,1,↥,,,,
pilulas_catharticas_ayer,1882,254,4,5,1,↥,,,,
pilulas_catharticas_ayer,1882,256,4,4,1,↥,,,,
oleo_figado_bacalhau,1882,256,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,258,3,2,1,↥,,,,
agua_florida_murray,1882,258,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,260,4,1,1,↥,,,,
vigor_cabelo_ayer,1882,260,4,4,1,↥,,,,
vigor_cabelo_ayer,1882,262,3,2,1,↥,,,,
salsaparrilha_bristol,1882,262,4,4,1,↥,,,,
vigor_cabelo_ayer,1882,264,3,3,1,↥,,,,
peitoral_anacahuita,1882,264,4,1,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,266,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,266,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,268,3,3,1,↥,,,,
oleo_figado_bacalhau,1882,268,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,270,3,2,1,↥,,,,
agua_florida_murray,1882,270,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,272,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,272,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,274,4,4,1,↥,,,,
oleo_figado_bacalhau,1882,274,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,276,3,5,1,↥,,,,
agua_florida_murray,1882,276,4,4,1,↥,,,,
peitoral_cereja_ayer,1882,278,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,278,3,4,1,↥,,,,
oleo_figado_bacalhau,1882,280,4,1,1,↥,,,,
peitoral_cereja_ayer,1882,280,4,2,1,↥,,,,
feridas_antigas_pomada,1882,282,4,1,1,↥,,,,
tosses_bronchites,1882,282,4,1,1,↥,,,,
doenca_do_estomago_elexir_camomilla,1882,282,4,1,1,↥,,,,
gonorreas,1882,282,4,1,1,↥,,,,
molestias_da_pelle,1882,282,4,1,1,↥,,,,
pilulas_catharticas_ayer,1882,282,4,4,1,↥,,,,
molestias_da_pelle,1882,284,4,1,1,↥,,,,
tosses_bronchites,1882,284,4,2,1,↥,,,,
doenca_do_estomago_elexir_camomilla,1882,284,4,2,1,↥,,,,
feridas_antigas_pomada,1882,284,4,2,1,↥,,,,
salsaparrilha_bristol,1882,284,4,3,1,↥,,,,
gonorreas,1882,284,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,284,4,5,1,↥,,,,
molestias_da_pelle,1882,286,4,1,1,↥,,,,
gonorreas,1882,286,4,1,1,↥,,,,
doenca_do_estomago_elexir_camomilla,1882,286,4,1,1,↥,,,,
tosses_bronchites,1882,286,4,3,1,↥,,,,
pilulas_catharticas_ayer,1882,286,4,4,1,↥,,,,
peitoral_anacahuita,1882,286,4,5,1,↥,,,,
feridas_antigas_pomada,1882,286,4,5,1,↥,,,,
feridas_antigas_pomada,1882,288,3,4,1,↥,,,,
gonorreas,1882,288,4,1,1,↥,,,,
doenca_do_estomago_elexir_camomilla,1882,288,4,2,1,↥,,,,
tonico_oriental_cabello,1882,288,4,3,1,↥,,,,
tosses_bronchites,1882,288,4,3,1,↥,,,,
molestias_da_pelle,1882,288,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,288,4,5,1,↥,,,,
feridas_antigas_pomada,1882,290,3,2,1,↥,,,,
salsaparrilha_bristol,1882,290,3,2,1,↥,,,,
vigor_cabelo_ayer,1882,290,3,3,1,↥,,,,
tosses_bronchites,1882,290,4,4,1,↥,,,,
gonorreas,1882,290,4,5,1,↥,,,,
molestias_da_pelle,1882,290,4,5,1,↥,,,,
feridas_antigas_pomada,1882,292,4,1,1,↥,,,,
doenca_do_estomago_elexir_camomilla,1882,292,4,2,1,↥,,,,
tosses_bronchites,1882,292,4,2,1,↥,,,,
gonorreas,1882,292,4,2,1,↥,,,,
molestias_da_pelle,1882,292,4,3,1,↥,,,,
peitoral_anacahuita,1882,292,4,3,1,↥,,,,
vigor_cabelo_ayer,1882,292,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,294,3,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,294,3,4,1,↥,,,,
,1882,296,,,,,,não tem,,
peitoral_anacahuita,1882,298,3,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,298,3,5,1,↥,,,,
doenca_do_estomago_elexir_camomilla,1882,298,4,1,1,↥,,,,
feridas_antigas_pomada,1882,298,4,1,1,↥,,,,
gonorreas,1882,298,4,1,1,↥,,,,
tosses_bronchites,1882,298,4,1,1,↥,,,,
molestias_da_pelle,1882,298,4,1,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,300,3,2,1,↥,,,,
gonorreas,1882,300,3,2,1,↥,,,,
salsaparrilha_bristol,1883,2,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,2,4,4,1,↥,,,,
peitoral_anacahuita,1883,4,3,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,4,4,5,1,↥,,,,
peitoral_cereja_ayer,1883,6,3,2,1,↥,,,,
feridas_antigas_pomada,1883,6,4,1,1,↥,,,,
gonorreas,1883,6,4,1,1,↥,,,,
tosses_bronchites,1883,6,4,1,1,↥,,,,
molestias_da_pelle,1883,6,4,2,1,↥,,,,
doenca_do_estomago_elexir_camomilla,1883,6,4,2,1,↥,,,,
salsaparrilha_bristol,1883,8,4,3,1,↥,,,,
peitoral_cereja_ayer,1883,8,4,5,1,↥,,,,
peitoral_cereja_ayer,1883,10,3,4,1,↥,,,,
peitoral_anacahuita,1883,10,3,4,1,↥,,,,
peitoral_cereja_ayer,1883,12,3,4,1,↥,,,,
tonico_oriental_cabello,1883,12,4,5,1,↥,,,,
peitoral_cereja_ayer,1883,14,4,3,1,↥,,,,
salsaparrilha_bristol,1883,14,4,4,1,↥,,,,
o_maior_successo_epoca_rhaumatismo,1883,16,3,5,1,↥,,,,
peitoral_anacahuita,1883,16,4,1,1,↥,,,,
pilulas_catharticas_ayer,1883,16,4,5,1,↥,,,,
pilulas_catharticas_ayer,1883,18,3,2,1,↥,,,,
tonico_oriental_cabello,1883,18,4,1,1,↥,,,,
o_maior_successo_epoca_rhaumatismo,1883,18,4,5,1,↥,,,,
pilulas_catharticas_ayer,1883,20,3,3,1,↥,,,,
salsaparrilha_bristol,1883,20,4,5,1,↥,,,,
o_maior_successo_epoca_rhaumatismo,1883,22,4,1,1,↥,,,,
vigor_cabelo_ayer,1883,22,4,4,1,↥,,,,
peitoral_anacahuita,1883,22,4,4,1,↥,,,,
vigor_cabelo_ayer,1883,24,3,3,1,↥,,,,
tonico_oriental_cabello,1883,24,4,1,1,↥,,,,
vigor_cabelo_ayer,1883,26,4,5,1,↥,,,,
salsaparrilha_bristol,1883,26,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,28,3,2,1,↥,,,,
peitoral_anacahuita,1883,28,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,30,3,5,1,↥,,,,
tonico_oriental_cabello,1883,30,4,4,1,↥,,,,
salsaparrilha_bristol,1883,32,4,4,1,↥,,,,
vermifugo_b_a_fahnestock,1883,32,4,"1,2",2,↥,,,,
vinho_quinado_dr_macleod,1883,32,4,4,1,↥,,,,
peitoral_cereja_ayer,1883,32,4,5,1,↥,,,,
grageas_doutor_marsh,1883,34,4,1,1,↥,,,,
peitoral_anacahuita,1883,34,4,1,1,↥,,,,
vinho_quinado_dr_macleod,1883,34,4,3,1,↥,,,,
peitoral_cereja_ayer,1883,34,4,4,1,↥,,,,
escrophulas,1883,36,4,1,1,↥,,,,
tonico_oriental_cabello,1883,36,4,2,1,↥,,,,
peitoral_cereja_ayer,1883,36,4,3,1,↥,,,,
vermifugo_b_a_fahnestock,1883,38,3,4,1,↦,↦,,,
grageas_doutor_marsh,1883,38,4,1,1,↥,,,,
vinho_quinado_dr_macleod,1883,38,4,2,1,↥,,,,
escrophulas,1883,38,4,3,1,↥,,,,
pilulas_catharticas_ayer,1883,38,4,4,1,↥,,,,
salsaparrilha_bristol,1883,38,4,5,1,↥,,,,
grageas_doutor_marsh,1883,40,3,4,1,↥,,,,
vermifugo_b_a_fahnestock,1883,40,4,3,1,↤,↤,na vertical,,
peitoral_anacahuita,1883,40,4,4,1,↥,,,,
escrophulas,1883,40,4,5,1,↥,,,,
pilulas_catharticas_ayer,1883,40,4,5,1,↥,,,,
noticias_indicacoes_resumida,1883,42,3,2 e 3,2,↥,,,,
escrophulas,1883,42,4,1,1,↥,,,,
grageas_doutor_marsh,1883,42,4,3,1,↥,,,,
pilulas_catharticas_ayer,1883,42,4,5,1,↥,,,,
tonico_oriental_cabello,1883,42,4,5,1,↥,,,,
noticias_indicacoes_resumida,1883,44,4,1 e 2,2,↥,,,,
vigor_cabelo_ayer,1883,44,4,3,1,↥,,,,
escrophulas,1883,44,4,4,1,↥,,,,
salsaparrilha_bristol,1883,44,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,46,3,4,1,↥,,,,
noticias_indicacoes_resumida,1883,46,4,1 e 2,2,↥,,,,
oleo_figado_bacalhau,1883,46,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,48,3,3,1,↥,,,,
peitoral_anacahuita,1883,48,4,1,1,↥,,,,
noticias_indicacoes_resumida,1883,48,4,2 e 3,2,↥,,,,
grageas_doutor_marsh,1883,50,3,2,1,↥,,,,
vinho_quinado_dr_macleod,1883,50,3,2,1,↥,,,,
noticias_indicacoes_resumida,1883,50,4,3 e 4,2,↥,,,,
salsaparrilha_bristol,1883,50,4,4,1,↥,,,,
agua_florida_murray,1883,50,4,5,1,↥,,,,
vinho_quinado_dr_macleod,1883,52,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,52,4,5,1,↥,,,,
grageas_doutor_marsh,1883,52,4,5,1,↥,,,,
peitoral_anacahuita,1883,52,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,54,3,3,1,↥,,,,
vermifugo_b_a_fahnestock,1883,54,3,5,1,↦,↦,vertical,,
grageas_doutor_marsh,1883,54,4,4,1,↥,,,,
tonico_oriental_cabello,1883,54,4,5,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,56,3,3 e 4,2,↥,,,,
vinho_quinado_dr_macleod,1883,56,4,1,1,↥,,,,
vermifugo_b_a_fahnestock,1883,56,4,2,1,↦,↦,vertical,,
grageas_doutor_marsh,1883,56,4,2,1,↥,,,,
peitoral_cereja_ayer,1883,56,4,4,1,↥,,,,
peitoral_anacahuita,1883,56,4,5,1,↥,,,,
peitoral_cereja_ayer,1883,58,3,4,1,↥,,,,
grageas_doutor_marsh,1883,58,3,4,1,↥,,,,
vermifugo_b_a_fahnestock,1883,58,3,4,1,↦,↦,vertical,,
vinho_quinado_dr_macleod,1883,58,4,2,1,↥,,,,
tonico_oriental_cabello,1883,58,4,5,1,↥,,,,
vinho_quinado_dr_macleod,1883,60,3,5,1,↥,,,,
peitoral_cereja_ayer,1883,60,4,4,1,↥,,,,
oleo_figado_bacalhau,1883,60,4,4,1,↥,,,,
licor_concentrado_alcatrao_a_silva_bittencourt,1883,62,3,4,1,↥,,,,
tonico_oriental_cabello,1883,62,3,5,1,↥,,,,
vermifugo_b_a_fahnestock,1883,62,4,4,1,↦,↦,vertical,,
vigor_cabelo_ayer,1883,62,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,64,3,4,1,↥,,,,
peitoral_anacahuita,1883,64,3,5,1,↥,,,,
vermifugo_b_a_fahnestock,1883,64,4,"2,3",2,↥,,,,
licor_concentrado_alcatrao_a_silva_bittencourt,1883,64,4,2,1,↥,,,,
vinho_lacto_phosphato_cal_delgado,1883,64,4,3,1,↥,,,,
vigor_cabelo_ayer,1883,66,4,1,1,↥,,,,
licor_concentrado_alcatrao_a_silva_bittencourt,1883,66,4,2,1,↥,,,,
vinho_lacto_phosphato_cal_delgado,1883,66,4,5,1,↥,,,,
tonico_oriental_cabello,1883,66,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,68,3,5,1,↥,,,,
salsaparrilha_bristol,1883,68,4,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,70,4,3,1,↥,,,,
tonico_oriental_cabello,1883,70,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,70,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,72,3,4,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,72,4,"3,4",2,↥,,,,
vermifugo_b_a_fahnestock,1883,72,4,"3,4",2,↥,,,,
agua_florida_murray,1883,72,4,5,1,↥,,,,
noticias_indicacoes_resumida,1883,74,4,1,1,↥,,,,
vermifugo_b_a_fahnestock,1883,74,4,4,1,↤,↤,,,
agua_florida_murray,1883,74,4,4,1,↥,,,,
peitoral_cereja_ayer,1883,74,4,5,1,↥,,,,
peitoral_cereja_ayer,1883,76,3,3,1,↥,,,,
tonico_oriental_cabello,1883,76,4,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,78,3,3,1,↥,,,,
grageas_doutor_marsh,1883,78,3,4,1,↥,,,,
peitoral_cereja_ayer,1883,78,3,4,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,78,4,1,1,↥,,,,
agua_florida_murray,1883,78,4,3,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,80,3,3,1,↥,,,,
pilulas_catharticas_ayer,1883,80,3,4,1,↥,,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,80,3,4,1,↥,,,,
grageas_doutor_marsh,1883,80,3,5,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,80,4,2,1,↥,,,,
peitoral_anacahuita,1883,80,4,3,1,↥,,,,
pilulas_catharticas_ayer,1883,82,3,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,82,3,4,1,↥,,,,
grageas_doutor_marsh,1883,82,3,5,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,82,3,5,1,↥,,,,
vermifugo_b_a_fahnestock,1883,82,3,5,1,↦,↦,,,
oleo_figado_bacalhau,1883,82,4,4,1,↥,,,,
pilulas_catharticas_ayer,1883,84,3,3,1,↥,,,,
grageas_doutor_marsh,1883,84,3,5,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,84,4,1,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,84,4,1,1,↥,,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,84,4,1,1,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,84,4,"2,3",2,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,84,4,3,1,↥,,,,
vinho_quinado_dr_macleod,1883,84,4,"2,3",2,↦,↦,,,
vermifugo_b_a_fahnestock,1883,84,4,4,1,↤,↤,,,
pilulas_vegeates_assucaradas_bristol,1883,84,4,5,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,86,3,2,1,↥,,,,
vigor_cabelo_ayer,1883,86,3,3,1,↥,,,,
epilepsia_hysteria_convulsoes,1883,86,4,"1,2",2,↥,,,,
xarope_digitale_labelonye,1883,86,4,"1,2",2,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,86,4,"1,2",2,↥,,,,
cognackina_cognac_velho_ardura,1883,86,4,"1,2",2,↥,,,,
noticias_indicacoes_resumida,1883,86,4,"3,4",2,↥,,,,
vermifugo_b_a_fahnestock,1883,86,4,"3,4",2,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,86,4,5,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,86,4,5,1,↥,,,,
salsaparrilha_bristol,1883,86,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,88,3,4,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,88,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,88,4,"1,2",2,↥,,,,
agua_florida_murray,1883,88,4,2,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,88,4,3,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,88,4,"4,5",2,↥,,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,90,3,1,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,90,3,2,1,↥,,,,
vigor_cabelo_ayer,1883,90,3,2,1,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,90,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,90,4,"3,4",2,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,90,4,"3,4",2,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,90,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,90,4,4,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,90,4,5,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,92,4,2,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,92,3,4,1,↥,,,,
vermifugo_b_a_fahnestock,1883,92,3,4,1,↦,↦,,,
noticias_indicacoes_resumida,1883,92,4,"1,2",2,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,92,4,3,1,↤,↤,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,92,4,3,1,↥,,,,
cognackina_cognac_velho_ardura,1883,92,4,3,1,↤,↤,,,
pilulas_vegeates_assucaradas_bristol,1883,92,4,3,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,92,4,3,1,↥,,,,
xarope_digitale_labelonye,1883,92,4,"4,5",2,↥,,,,
epilepsia_hysteria_convulsoes,1883,92,4,"4,5",2,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,94,3,2,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,94,3,"3,4",2,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,94,4,"2,3",2,↥,,,,
vermifugo_b_a_fahnestock,1883,94,4,2,1,↦,↦,,,
o_maior_successo_da_epoca_petrolectrina,1883,94,4,4,1,↥,,,,
oleo_figado_bacalhau,1883,94,4,4,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,94,4,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,94,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,96,3,3,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,96,3,3,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,96,4,"1,2",2,↥,,,,
agua_florida_murray,1883,96,4,3,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,96,4,3,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,96,4,3,1,↥,,,,
vermifugo_b_a_fahnestock,1883,96,4,"4,5",2,↥,,,,
vinho_quinado_dr_macleod,1883,98,3,4,1,↥,,,,
peitoral_cereja_ayer,1883,98,3,4,1,↥,,,,
